1502944860000 4300.38000000 4300.38000000 4300.38000000 4300.38000000 0.94534400 1502944919999 4065.33843072 3 0.00000000 0.00000000
1502944920000 4300.38000000 4300.38000000 4300.38000000 4300.38000000 0.62498400 1502944979999 2687.66869392 5 0.62498400 2687.66869392
1502944980000 4300.38000000 4310.07000000 4300.38000000 4310.07000000 0.97983300 1502945039999 4218.37698750 6 0.48738400 2100.65915688
1502945040000 4301.03000000 4310.07000000 4301.03000000 4310.07000000 4.07994800 1502945099999 17548.27147972 3 4.07994800 17548.27147972
1502945100000 4310.07000000 4310.07000000 4310.07000000 4310.07000000 0.12974900 1502945159999 559.22727243 2 0.12974900 559.22727243
1502945160000 4310.07000000 4310.07000000 4310.07000000 4310.07000000 0.69837400 1502945219999 3010.04082618 3 0.69837400 3010.04082618
1502945220000 4310.07000000 4310.07000000 4310.07000000 4310.07000000 0.29291900 1502945279999 1262.50139433 3 0.29291900 1262.50139433
1502945280000 4310.07000000 4310.07000000 4310.07000000 4310.07000000 0.23520500 1502945339999 1013.75001435 3 0.23520500 1013.75001435
1502945340000 4310.07000000 4310.07000000 4292.01000000 4292.01000000 1.09185300 1502945399999 4687.90285971 3 0.09185300 395.89285971
1502945400000 4292.01000000 4310.07000000 4292.01000000 4310.07000000 1.24766000 1502945459999 5360.31087504 7 0.48172500 2071.71940959
1502945460000 4301.39000000 4313.62000000 4301.39000000 4313.62000000 0.61102300 1502945519999 2630.55997326 2 0.18902300 815.37339326
1502945520000 4313.61000000 4313.62000000 4313.60000000 4313.60000000 2.01160100 1502945579999 8677.25230562 4 2.01160100 8677.25230562
1502945580000 4313.61000000 4313.61000000 4313.60000000 4313.60000000 0.56337400 1502945639999 2430.17380710 3 0.19130400 825.20893440
1502945640000 4313.60000000 4313.60000000 4313.60000000 4313.60000000 0.32522500 1502945699999 1402.89056000 5 0.32522500 1402.89056000
1502945700000 4302.48000000 4313.60000000 4291.37000000 4291.37000000 4.63512400 1502945759999 19944.72514404 7 4.48362400 19294.58258904
1502945760000 4313.60000000 4313.60000000 4313.60000000 4313.60000000 0.21356200 1502945819999 921.22104320 3 0.00000000 0.00000000
1502945820000 4313.62000000 4313.62000000 4308.83000000 4308.83000000 1.33259600 1502945879999 5745.81979244 12 1.11214400 4795.92960128
1502945880000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.00000000 1502945939999 0.00000000 0 0.00000000 0.00000000
1502945940000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.56026600 1502945999999 2414.09094878 7 0.56026600 2414.09094878
1502946000000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.00000000 1502946059999 0.00000000 0 0.00000000 0.00000000
1502946060000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.13610500 1502946119999 586.45330715 3 0.13610500 586.45330715
1502946120000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.00000000 1502946179999 0.00000000 0 0.00000000 0.00000000
1502946180000 4308.83000000 4308.83000000 4308.83000000 4308.83000000 0.21717000 1502946239999 935.74861110 7 0.21717000 935.74861110
1502946240000 4308.83000000 4308.83000000 4304.31000000 4304.31000000 0.12958000 1502946299999 557.85455140 3 0.02258000 97.29338140
1502946300000 4308.83000000 4328.69000000 4308.83000000 4328.69000000 3.25698100 1502946359999 14036.64264443 7 1.83946300 7928.79856049
1502946360000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.51213200 1502946419999 2216.86066708 6 0.51213200 2216.86066708
1502946420000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.34226900 1502946479999 1481.57639761 5 0.34226900 1481.57639761
1502946480000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.15253700 1502946539999 660.28538653 2 0.15253700 660.28538653
1502946540000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.01085300 1502946599999 46.97927257 1 0.01085300 46.97927257
1502946600000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.15594400 1502946659999 675.03323336 6 0.15594400 675.03323336
1502946660000 4328.69000000 4328.69000000 4328.69000000 4328.69000000 0.00000000 1502946719999 0.00000000 0 0.00000000 0.00000000
1502946720000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.06433200 1502946779999 277.91424000 2 0.06433200 277.91424000
1502946780000 4320.00000000 4320.00000000 4304.31000000 4304.31000000 0.12325000 1502946839999 531.18480000 2 0.04325000 186.84000000
1502946840000 4304.31000000 4304.31000000 4304.31000000 4304.31000000 0.00000000 1502946899999 0.00000000 0 0.00000000 0.00000000
1502946900000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.63019000 1502946959999 2722.42080000 2 0.63019000 2722.42080000
1502946960000 4312.14000000 4319.99000000 4312.14000000 4319.99000000 4.19321700 1502947019999 18082.48583103 5 4.14565700 17877.02710663
1502947020000 4319.99000000 4319.99000000 4319.99000000 4319.99000000 0.00000000 1502947079999 0.00000000 0 0.00000000 0.00000000
1502947080000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.08358700 1502947139999 361.09584000 1 0.08358700 361.09584000
1502947140000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.54453900 1502947199999 2352.40848000 3 0.54453900 2352.40848000
1502947200000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.95656900 1502947259999 4132.37808000 3 0.95656900 4132.37808000
1502947260000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.00000000 1502947319999 0.00000000 0 0.00000000 0.00000000
1502947320000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.24142800 1502947379999 1042.96896000 4 0.24142800 1042.96896000
1502947380000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.06213600 1502947439999 268.42752000 2 0.06213600 268.42752000
1502947440000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 2.18634000 1502947499999 9444.98880000 2 2.18634000 9444.98880000
1502947500000 4319.22000000 4319.22000000 4319.22000000 4319.22000000 4.11202800 1502947559999 17760.75357816 1 4.11202800 17760.75357816
1502947560000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 2.08104800 1502947619999 8990.12736000 2 2.08104800 8990.12736000
1502947620000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.06254000 1502947679999 270.17280000 1 0.06254000 270.17280000
1502947680000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.00000000 1502947739999 0.00000000 0 0.00000000 0.00000000
1502947740000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.79387300 1502947799999 3429.53136000 3 0.79387300 3429.53136000
1502947800000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.17900900 1502947859999 773.31888000 3 0.17900900 773.31888000
1502947860000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.59053800 1502947919999 2551.12416000 4 0.59053800 2551.12416000
1502947920000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.04805300 1502947979999 207.58896000 1 0.04805300 207.58896000
1502947980000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.03071900 1502948039999 132.70608000 1 0.03071900 132.70608000
1502948040000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.17905900 1502948099999 773.53488000 2 0.17905900 773.53488000
1502948100000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.50159900 1502948159999 2166.90768000 5 0.50159900 2166.90768000
1502948160000 4320.00000000 4320.00000000 4320.00000000 4320.00000000 0.01938600 1502948219999 83.74752000 1 0.01938600 83.74752000
